,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType,date
3,QRVO,Qorvo Inc,2021-11-03T16:01:03.000Z,TAS,3.25,3.42,5.23,EST,-18000000,EQUITY,2021-11-03
5,QRVO,"Qorvo, Inc.",2021-08-04T00:00:00.000Z,TNS,2.45,2.83,15.42,EST,0,EQUITY,2021-08-04
6,QRVO,"Qorvo, Inc.",2021-05-05T00:00:00.000Z,TNS,2.43,2.74,12.66,EST,0,EQUITY,2021-05-05
7,QRVO,"Qorvo, Inc.",2021-02-03T00:00:00.000Z,TNS,2.68,3.08,15.1,EST,0,EQUITY,2021-02-03
8,QRVO,"Qorvo, Inc.",2020-11-04T00:00:00.000Z,TNS,2.12,2.43,14.46,EST,0,EQUITY,2020-11-04
9,QRVO,"Qorvo, Inc.",2020-07-29T00:00:00.000Z,TNS,1.13,1.5,32.74,EST,0,EQUITY,2020-07-29
10,QRVO,"Qorvo, Inc.",2020-05-07T00:00:00.000Z,TNS,1.33,1.57,17.87,EST,0,EQUITY,2020-05-07
11,QRVO,"Qorvo, Inc.",2020-01-29T00:00:00.000Z,TNS,1.68,1.86,10.98,EST,0,EQUITY,2020-01-29
12,QRVO,"Qorvo, Inc.",2019-10-31T00:00:00.000Z,TNS,1.3,1.52,17.19,EST,0,EQUITY,2019-10-31
13,QRVO,"Qorvo, Inc.",2019-08-01T00:00:00.000Z,TNS,1.16,1.36,17.75,EST,0,EQUITY,2019-08-01
14,QRVO,"Qorvo, Inc.",2019-05-07T00:00:00.000Z,TNS,1.06,1.22,15.64,EST,0,EQUITY,2019-05-07
15,QRVO,"Qorvo, Inc.",2019-02-07T00:00:00.000Z,TNS,1.69,1.85,9.4,EST,0,EQUITY,2019-02-07
16,QRVO,"Qorvo, Inc.",2018-10-31T00:00:00.000Z,TNS,1.62,1.75,8.02,EST,0,EQUITY,2018-10-31
17,QRVO,"Qorvo, Inc.",2018-08-01T00:00:00.000Z,TNS,0.76,0.96,25.98,EST,0,EQUITY,2018-08-01
18,QRVO,"Qorvo, Inc.",2018-05-02T00:00:00.000Z,TNS,1.05,1.07,1.9,EST,0,EQUITY,2018-05-02
19,QRVO,"Qorvo, Inc.",2018-01-31T00:00:00.000Z,TNS,1.6,1.69,5.69,EST,0,EQUITY,2018-01-31
20,QRVO,"Qorvo, Inc.",2017-11-01T00:00:00.000Z,TNS,1.44,1.52,5.92,EST,0,EQUITY,2017-11-01
21,QRVO,"Qorvo, Inc.",2017-08-02T00:00:00.000Z,TNS,0.8,0.87,8.48,EST,0,EQUITY,2017-08-02
22,QRVO,"Qorvo, Inc.",2017-05-03T00:00:00.000Z,TNS,0.81,0.85,4.94,EST,0,EQUITY,2017-05-03
23,QRVO,"Qorvo, Inc.",2017-02-01T00:00:00.000Z,TNS,1.26,1.35,7.48,EST,0,EQUITY,2017-02-01
24,QRVO,"Qorvo, Inc.",2016-11-03T00:00:00.000Z,TNS,1.41,1.29,-8.51,EST,0,EQUITY,2016-11-03
25,QRVO,"Qorvo, Inc.",2016-08-02T00:00:00.000Z,TNS,1.05,1.08,2.47,EST,0,EQUITY,2016-08-02
26,QRVO,"Qorvo, Inc.",2016-05-04T00:00:00.000Z,TNS,0.92,1.04,13.04,EST,0,EQUITY,2016-05-04
27,QRVO,"Qorvo, Inc.",2016-02-04T00:00:00.000Z,TNS,0.94,1.03,9.57,EST,0,EQUITY,2016-02-04
28,QRVO,"Qorvo, Inc.",2015-11-05T00:00:00.000Z,TNS,1.11,1.22,9.61,EST,0,EQUITY,2015-11-05
29,QRVO,"Qorvo, Inc.",2015-07-29T00:00:00.000Z,TNS,1.06,1.09,3.22,EST,0,EQUITY,2015-07-29
30,QRVO,"Qorvo, Inc.",2015-05-06T00:00:00.000Z,TNS,0.87,1.11,28.18,EST,0,EQUITY,2015-05-06
31,QRVO,"Qorvo, Inc.",2015-01-28T00:00:00.000Z,TNS,1.16,1.29,11.69,EST,0,EQUITY,2015-01-28
